File;words_p_sen;letters_p_word;%adjective;%conjunction;%determiner;%noun;%pronoun;%adverb;%preposition;%verb;adjective_p_sen;conjunction_p_sen;determiner_p_sen;noun_p_sen;pronoun_p_sen;adverb_p_sen;preposition_p_sen;verb_p_sen;main_verbs/total_verbs;words_diversity;main_verbs_per_sen;Difficulty
Cervantes/AX_text9.txt;10,9375;3,85795918367;0,0538599640934;0,0462298025135;0,1539497307;0,166965888689;0,052513464991;0,0803411131059;0,130610412926;0,163375224417;0,535714285714;0,459821428571;1,53125;1,66071428571;0,522321428571;0,799107142857;1,29910714286;1,625;0,846153846154;3,07589285714;1,375;A
Cervantes/BX_text1.txt;15,6355932203;4,20758807588;0,0262430939227;0,0580110497238;0,158149171271;0,127071823204;0,132596685083;0,0766574585635;0,136049723757;0,16229281768;0,322033898305;0,71186440678;1,9406779661;1,5593220339;1,62711864407;0,940677966102;1,66949152542;1,99152542373;0,829787234043;6,44915254237;1,65254237288;B
Cervantes/BX_text10.txt;25,3191489362;4,21176470588;0,0603363006924;0,0405539070227;0,193867457962;0,169139465875;0,0642927794263;0,0474777448071;0,172106824926;0,137487636004;1,29787234043;0,872340425532;4,17021276596;3,63829787234;1,3829787234;1,02127659574;3,70212765957;2,95744680851;0,755395683453;10,8510638298;2,23404255319;B
Cervantes/BX_text11.txt;15,5217391304;3,95518207283;0,0288888888889;0,0555555555556;0,168888888889;0,151111111111;0,102222222222;0,0422222222222;0,147777777778;0,161111111111;0,376811594203;0,724637681159;2,20289855072;1,97101449275;1,33333333333;0,550724637681;1,92753623188;2,10144927536;0,751724137931;6,49275362319;1,57971014493;B
Cervantes/BX_text2.txt;12,2053571429;3,89100219459;0,0427807486631;0,0632798573975;0,126559714795;0,144385026738;0,0793226381462;0,0686274509804;0,142602495544;0,144385026738;0,428571428571;0,633928571429;1,26785714286;1,44642857143;0,794642857143;0,6875;1,42857142857;1,44642857143;0,858024691358;5,38392857143;1,24107142857;B
Cervantes/BX_text3.txt;15,9253731343;4,01358950328;0,0393617021277;0,0398936170213;0,169680851064;0,186170212766;0,061170212766;0,0670212765957;0,143617021277;0,130319148936;0,55223880597;0,559701492537;2,38059701493;2,61194029851;0,858208955224;0,940298507463;2,01492537313;1,82835820896;0,812244897959;5,74626865672;1,48507462687;B
Cervantes/BX_text4.txt;12,7203389831;4,01932045303;0,0417651694247;0,0449172576832;0,14342001576;0,17572892041;0,0780141843972;0,0591016548463;0,141055949567;0,1536643026;0,449152542373;0,483050847458;1,54237288136;1,88983050847;0,838983050847;0,635593220339;1,51694915254;1,65254237288;0,820512820513;5,18644067797;1,35593220339;B
Cervantes/BX_text5.txt;17,0769230769;4,16936936937;0,0409836065574;0,0512295081967;0,21106557377;0,191598360656;0,0625;0,0420081967213;0,15881147541;0,108606557377;0,615384615385;0,769230769231;3,16923076923;2,87692307692;0,938461538462;0,630769230769;2,38461538462;1,63076923077;0,764150943396;7,18461538462;1,24615384615;B
Cervantes/BX_text6.txt;13,8644067797;3,75122249389;0,0384341637011;0,0747330960854;0,132384341637;0,133096085409;0,0832740213523;0,0797153024911;0,132384341637;0,13024911032;0,457627118644;0,889830508475;1,57627118644;1,58474576271;0,991525423729;0,949152542373;1,57627118644;1,55084745763;0,857923497268;5,19491525424;1,33050847458;B
Cervantes/BX_text7.txt;12,9847328244;4,05114638448;0,0441276306857;0,050916496945;0,176510522743;0,18533604888;0,0719619823489;0,0583842498303;0,14188730482;0,128988458927;0,496183206107;0,572519083969;1,98473282443;2,08396946565;0,809160305344;0,656488549618;1,59541984733;1,45038167939;0,794736842105;5,64122137405;1,15267175573;B
Cervantes/BX_text8.txt;18,756097561;3,97572605115;0,0553121577218;0,052573932092;0,187294633078;0,153340635268;0,0558598028478;0,0481927710843;0,131982475356;0,113910186199;0,821138211382;0,780487804878;2,78048780488;2,27642276423;0,829268292683;0,715447154472;1,9593495935;1,69105691057;0,716346153846;7,0325203252;1,21138211382;B
Cervantes/BX_text9.txt;17,7786259542;3,9768140833;0,0488549618321;0,052417302799;0,151145038168;0,142493638677;0,105852417303;0,0610687022901;0,139949109415;0,117557251908;0,732824427481;0,786259541985;2,26717557252;2,13740458015;1,58778625954;0,916030534351;2,09923664122;1,76335877863;0,792207792208;6,96946564885;1,39694656489;B
Cervantes/CX_text1.txt;13,4175257732;3,85170956589;0,0451436388509;0,0556315549476;0,138166894665;0,117191062472;0,115823073415;0,0848153214774;0,108527131783;0,141814865481;0,510309278351;0,628865979381;1,5618556701;1,32474226804;1,30927835052;0,958762886598;1,22680412371;1,60309278351;0,755627009646;4,76288659794;1,21134020619;C
Cervantes/CX_text10.txt;12,9307359307;3,90090391697;0,0382293762575;0,0402414486922;0,148088531187;0,143661971831;0,0977867203219;0,0571428571429;0,129979879276;0,160965794769;0,411255411255;0,4329004329;1,59307359307;1,54545454545;1,05194805195;0,614718614719;1,39826839827;1,7316017316;0,7525;4,39826839827;1,30303030303;C
Cervantes/CX_text11.txt;27,3515625;4,06241073979;0,0336787564767;0,0599093264249;0,139896373057;0,140544041451;0,105569948187;0,0659002590674;0,136172279793;0,171955958549;0,8125;1,4453125;3,375;3,390625;2,546875;1,58984375;3,28515625;4,1484375;0,76647834275;7,328125;3,1796875;C
Cervantes/CX_text12.txt;17,1636363636;4,69703389831;0,0533980582524;0,0424757281553;0,18932038835;0,188106796117;0,0631067961165;0,0412621359223;0,160194174757;0,145631067961;0,8;0,636363636364;2,83636363636;2,81818181818;0,945454545455;0,618181818182;2,4;2,18181818182;0,808333333333;8,0;1,76363636364;C
Cervantes/CX_text2.txt;21,3225806452;5,28895612708;0,0833333333333;0,0814814814815;0,183333333333;0,211111111111;0,037037037037;0,0351851851852;0,177777777778;0,0888888888889;1,45161290323;1,41935483871;3,1935483871;3,67741935484;0,645161290323;0,612903225806;3,09677419355;1,54838709677;0,854166666667;11,4516129032;1,32258064516;C
Cervantes/CX_text3.txt;11,7510204082;4,03265022577;0,0325814536341;0,0434419381788;0,144945697577;0,164160401003;0,0843776106934;0,0639097744361;0,116123642439;0,153299916458;0,318367346939;0,424489795918;1,41632653061;1,60408163265;0,824489795918;0,624489795918;1,13469387755;1,49795918367;0,782016348774;4,07755102041;1,17142857143;C
Cervantes/CX_text4.txt;19,45;4,4498714653;0,0604508196721;0,0502049180328;0,168032786885;0,190573770492;0,046106557377;0,0430327868852;0,177254098361;0,113729508197;0,983333333333;0,816666666667;2,73333333333;3,1;0,75;0,7;2,88333333333;1,85;0,720720720721;9,03333333333;1,33333333333;C
Cervantes/CX_text5.txt;27,6785714286;4,0623655914;0,0267990074442;0,0893300248139;0,128535980149;0,126054590571;0,139950372208;0,0799007444169;0,139454094293;0,145905707196;0,642857142857;2,14285714286;3,08333333333;3,02380952381;3,35714285714;1,91666666667;3,34523809524;3,5;0,765306122449;9,21428571429;2,67857142857;C
Cervantes/CX_text6.txt;9,80689655172;3,65682137834;0,0423752439364;0,037357122944;0,1335377753;0,135210482297;0,0897686088653;0,0727627543909;0,113744075829;0,137440758294;0,349425287356;0,308045977011;1,10114942529;1,11494252874;0,740229885057;0,6;0,937931034483;1,13333333333;0,772819472617;2,71724137931;0,875862068966;C
